name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Sehaz Artworks Believe Achieve Medal Holder Display Hanger Rack Medals Black Medal Holder Wall Mount Running Medal Frame H...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81uMFDXpOgL._AC_UL320_.jpg,https://www.amazon.in/Sehaz-Artworks-Believe-Achieve-Display/dp/B097BJLZZK/ref=sr_1_6434?qid=1679214566&s=kitchen&sr=1-6434,4.3,49,₹599,"₹1,499"
"Victorinox Kitchen Knife, Stainless Steel Swiss Made Vegetable Cutting and Chopping Knife, Serrated Edge, 10 cm, Black",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41XFBVuBGVS._AC_UL320_.jpg,https://www.amazon.in/Victorinox-Swiss-Classic-Paring-Knife/dp/B000WLFNL8/ref=sr_1_6264?qid=1679214562&s=kitchen&sr=1-6264,4.7,"4,451",₹459,₹490
"Hawkins 5 Litre Pressure Cooker, Stainless Steel Inner Lid Cooker, Induction Cooker, Silver (HSS50)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/517uCesXe5L._AC_UL320_.jpg,https://www.amazon.in/Hawkins-Stainless-Pressure-Cooker-Litres/dp/B00EVR7HH2/ref=sr_1_4418?qid=1679214531&s=kitchen&sr=1-4418,4.4,"2,854","₹3,050","₹3,675"
RADIANT Door Bottom Sealing Strip Guard for Home (Size-36 inch) (Pack of 1) (Brown),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61qbtDsPOoL._AC_UL320_.jpg,https://www.amazon.in/RadiantTM-Bottom-Sealing-Strip-Size-36/dp/B08TQQBG7C/ref=sr_1_60?qid=1679214445&s=kitchen&sr=1-60,3.8,"19,525",₹89,₹499
"voltonix,Clothes Storage Box,Foldable Clothes Storage Box Clothes Storage Bins,Storage Boxes Extra 66L Foldable Stackable ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7197TU3FEPL._AC_UL320_.jpg,https://www.amazon.in/Storage-Box-Stackable-Container-Tight-Grid/dp/B0BVVRXDXW/ref=sr_1_4445?qid=1679214532&s=kitchen&sr=1-4445,4.8,"3,341",₹649,"₹1,999"
"Amazon Brand - Solimo Ditsy Dale 144 TC 100% Cotton Double Bedsheet with 2 Pillow Covers, Blue",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91fa+q71ndL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Cotton-Bedsheet/dp/B07712B75R/ref=sr_1_9589?qid=1679214627&s=kitchen&sr=1-9589,4.2,"5,313","₹1,019","₹1,400"
"Mop Broom Holder No Drill, homeasy Mop Broom Organizer Wall Mounted Heavy Duty with Hooks Hanger, Storage Rack Self Adhesi...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Jsys3EvFL._AC_UL320_.jpg,https://www.amazon.in/homeasy-Organizer-Adhesive-Stainless-Bathroom/dp/B08ZXJYK7F/ref=sr_1_7736?qid=1679214591&s=kitchen&sr=1-7736,4.4,238,₹399,"₹1,800"
anchor by panasonic Ventus 600mm Ceiling Fan (SmokeBrown Briken),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71Ur9z1vMUL._AC_UL320_.jpg,https://www.amazon.in/Anchor-Panasonic-Ventus-Ceiling-SmokeBrown/dp/B08518HKJY/ref=sr_1_5373_mod_primary_new?qid=1679214547&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5373,4.0,"2,115","₹1,999","₹3,499"
"iSTAR 6 Pin Bathroom Cloth Hooks Hanger Wall Bedroom Bathroom Robe Hooks Rail for Hanging Keys,Clothes,Towel Steel Hook (P...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41Fh8l0G1sL._AC_UL320_.jpg,https://www.amazon.in/iSTAR-Bathroom-Bedroom-Hanging-Clothes/dp/B084G434QF/ref=sr_1_5657?qid=1679214551&s=kitchen&sr=1-5657,4.3,524,₹328,"₹1,799"
"Femora Stainless Steel Stylo Jug with Handle, Maroon - 1.2 L",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51tGgivCZhL._AC_UL320_.jpg,https://www.amazon.in/Femora-Stainless-Steel-Handle-Maroon/dp/B08674P6ZX/ref=sr_1_9128?qid=1679214617&s=kitchen&sr=1-9128,4.2,"1,202",₹572,₹650
Nivia Storm Football - Size 5,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61RpRYFb2wL._AC_UL320_.jpg,https://www.amazon.in/Nivia-Storm-Football-Size-White/dp/B00ICCYF0E/ref=sr_1_47?qid=1679214443&s=kitchen&sr=1-47,3.9,"38,532",₹399,₹726
Kuber Industries Single Saree Covers With Zip|Saree Packing Covers For Wedding|Saree Cover Set Of 12 (Maroon),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71WLV9zupiL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Pieces-Packing-KUBMART2822/dp/B08FMRF7GZ/ref=sr_1_6507?qid=1679214568&s=kitchen&sr=1-6507,3.9,"1,552",₹249,₹289
Storite Heavy Duty 1680 Denier Nylon Multi-Purpose 158 L Moisture Proof Extra Large Toys Storage Bag/Blankets/Clothes Stor...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91LxkfZIaQL._AC_UL320_.jpg,https://www.amazon.in/Storite-Extra-Large-Storage-Black/dp/B082KCY1QP/ref=sr_1_8748?qid=1679214612&s=kitchen&sr=1-8748,4.4,"1,347",₹795,"₹2,999"
"Bosch Appliances TrueMixx Pro Mixer Grinder, 750W, 4 Jars, Black",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/610yiAGFePL._AC_UL320_.jpg,https://www.amazon.in/Bosch-TrueMixx-Pro-750-Watt-Grinder/dp/B07NW2S7N1/ref=sr_1_2401?qid=1679214495&s=kitchen&sr=1-2401,4.3,"6,527","₹5,799","₹9,099"
"TONY STARK Professional Color Pencil Child Drawing Set,Painting Set Colored Pencils for Children Art Supplies for Kids,Art...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51+CyTMXoZL._AC_UL320_.jpg,https://www.amazon.in/TONY-STARK-Professional-Painting-Children/dp/B0B56MP6PK/ref=sr_1_1399?qid=1679214473&s=kitchen&sr=1-1399,3.8,212,₹649,"₹1,299"
"VOLTURI Fridge Storage Boxes (Pack of 4), Fridge Organizer with Removable Drain Plate Fridge Storage Containers Keeps Frui...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71wquYRmNzL._AC_UL320_.jpg,https://www.amazon.in/VOLTURI-Fridge-Storage-Boxes-Vegetables/dp/B09SF78QZV/ref=sr_1_1024?qid=1679214467&s=kitchen&sr=1-1024,4.3,"1,478",₹499,₹999
UniqueArt White Stone God Ganesha with Rosewooden Base Car Dashboard Decor Statue | Hindu Idol God Ganesh Ganpati Decor Sc...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51RU365g51L._AC_UL320_.jpg,https://www.amazon.in/UniqueArt-Ganesha-Dashboard-Sculpture-Decorative/dp/B01MFG70N2/ref=sr_1_6524?qid=1679214568&s=kitchen&sr=1-6524,4.3,"1,488",₹299,₹499
ATROCK® Stainless Steel Oil Dispenser 1 Liter (1000ml) | Oil Container for Kitchen | Oil Can | Oil Dispenser Bottle | Oil ...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/31grPANSJ5L._AC_UL320_.jpg,https://www.amazon.in/ATROCK%C2%AE-Stainless-Dispenser-Container-Kitchen/dp/B0BJL1MCVC/ref=sr_1_8205?qid=1679214602&s=kitchen&sr=1-8205,3.7,56,₹349,₹799
"New Gujiya, Ghughra, Momos Maker Machine, Dumpling Skin Press Mould for Gujia Ghughra Momos Making, 2 in 1 Dumpling Maker ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61bOvviCliL._AC_UL320_.jpg,https://www.amazon.in/Ghughra-Machine-Dumpling-Kitchen-gujiya/dp/B0BX5TM1K9/ref=sr_1_783?qid=1679214461&s=kitchen&sr=1-783,4.5,27,₹449,₹699
KABEER ART 100ml Empty Cute Bear and Floral Refillable Fine Mist Sprayer Spray Bottle Atomizer with Ultra-Fine Mist Pump f...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71xOWbm0YxL._AC_UL320_.jpg,https://www.amazon.in/KABEER-ART-Floral-Refillable-Bottle/dp/B01LYN4SXU/ref=sr_1_9593?qid=1679214627&s=kitchen&sr=1-9593,4.0,"1,281",₹184.30,₹300
"Satyam Kraft 5 pcs Golden Wrapping Paper Sheets Birthday Wrapping Paper Set, Stripe Colorful Gift Wrapping Paper for Prese...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91ANPmF7+nL._AC_UL320_.jpg,https://www.amazon.in/SATYAM-KRAFT-Wrapping-Valentine-Birthday/dp/B09C29SDNY/ref=sr_1_3696?qid=1679214514&s=kitchen&sr=1-3696,4.3,114,₹199,"₹1,200"
"BERGNER Orion Marble Non-Stick Tawa/Dosa Tawa 28 cm, Induction Base, Minimum Oil Cooking, Food Safe, Grey",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61YTd7-uYFL._AC_UL320_.jpg,https://www.amazon.in/BERGNER-Non-Stick-Induction-Minimum-Cooking/dp/B0B42TBCK6/ref=sr_1_9234?qid=1679214620&s=kitchen&sr=1-9234,4.5,9,"₹1,499","₹2,895"
"Cello Puro Steel-X Benz Stainless Steel Water Bottle with Inner Steel and Outer Plastic , 900 ml, Black",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51L0b7NLiBL._AC_UL320_.jpg,https://www.amazon.in/Cello-Steel-X-Stainless-Insulated-Bottle/dp/B07THZR677/ref=sr_1_375?qid=1679214452&s=kitchen&sr=1-375,3.8,"19,163",₹420,₹567
Wipro Prism Rechargeable LED Torch Cum Lantern,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81wT6rvxusL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Prism-Rechargeable-Torch-Lantern/dp/B07TBD9NQZ/ref=sr_1_2845?qid=1679214502&s=kitchen&sr=1-2845,4.2,"5,012",₹599,₹990
Faber-Castell 379012 Student Acrylic Colour Set - Pack of 12 (12 x 9 ml),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81KCmHI1tvS._AC_UL320_.jpg,https://www.amazon.in/Faber-Castell-149012-Student-Acrylic-Colour/dp/B07HLCSNLN/ref=sr_1_7733?qid=1679214591&s=kitchen&sr=1-7733,4.4,378,₹231,₹310
Oblivion 15 in 1 Stainless Steel Kitchen Press | Murukku Maker/Bhujiya Maker/Noodles/Cookies/Namkeen/Chakali Maker/Sev Mak...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61Sg1+bTA-L._AC_UL320_.jpg,https://www.amazon.in/Oblivion-Stainless-Kitchen-Murukku-Different/dp/B0BFXDX9SW/ref=sr_1_9225?qid=1679214620&s=kitchen&sr=1-9225,4.0,2,₹295,₹799
Copper+ Plain Design Pure Copper Water Bottle 1 Liter Combo - A Leak Proof Joint Less and Lacquer Cover Coated Ayurvedic a...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71impH2jVnL._AC_UL320_.jpg,https://www.amazon.in/Copper-Plain-Design-Water-Bottle/dp/B0848K6XPV/ref=sr_1_4448?qid=1679214532&s=kitchen&sr=1-4448,4.5,8,"₹1,195","₹1,999"
S.K Mini Hindu Religious Continuous Sound 35 in 1 Types Plug N Play Om Gayatri Mantra/Mahamrityunjaya Mantra Machine/Spiri...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41Vj6w0auZL._AC_UL320_.jpg,https://www.amazon.in/S-K-Religious-Continuous-Mahamrityunjaya-Spiritual/dp/B0BGYCRFXS/ref=sr_1_4829?qid=1679214538&s=kitchen&sr=1-4829,5.0,3,₹289,₹600
"Yonex Mavis 200i Nylon Shuttle Cock, Pack of 6 (Yellow)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71y8qBTalZL._AC_UL320_.jpg,https://www.amazon.in/Yonex-Mavis-200i-Shuttle-Yellow/dp/B01IEVIVAC/ref=sr_1_49?qid=1679214445&s=kitchen&sr=1-49,4.3,"25,216",₹399,₹475
"Zureni OXO-Biodegradable Garbage Dustbin Bags (Medium, 48 x 53 cm or 19"" x 21"") Drawstring Anti-drip Trash Waste Basket Ba...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71WkMxFg9bL._AC_UL320_.jpg,https://www.amazon.in/Zureni-OXO-Biodegradable-Drawstring-Anti-drip-Warehouse/dp/B0BS6TJ7VH/ref=sr_1_5784?qid=1679214554&s=kitchen&sr=1-5784,4.9,69,₹185,₹216
"Kuber Industries Metallic Print Underbed Storage Bag,/Organizer|Blanket Cover - Set of 3 (Olive Green)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71jABLl+AWL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Metallic-Underbed-Organiser/dp/B07WC6PB9Z/ref=sr_1_3492?qid=1679214511&s=kitchen&sr=1-3492,3.9,837,₹349,₹449
"Spotzero By Milton Dustpan Set with Brush (Aqua Green), Pack of 2",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51Nl0WP5pfL._AC_UL320_.jpg,https://www.amazon.in/Spotzero-Milton-dustpan-brush-Green/dp/B07HGM8DNN/ref=sr_1_1476?qid=1679214476&s=kitchen&sr=1-1476,4.6,"1,420",₹248,₹349
NEW COMERS® Milestone Blanket and Props for Baby's Monthly Photoshoot|1 to 12 Month Cards|Multiuse Products|Ac Room Blanke...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81z-HvbmJ+L._AC_UL320_.jpg,https://www.amazon.in/NEW-Milestone-Photoshoot-Multiuse-Blanket-135x115/dp/B0BDDQSFTT/ref=sr_1_8521?qid=1679214609&s=kitchen&sr=1-8521,4.0,49,₹699,"₹1,499"
"Victorinox, Swiss Classic, Stainless Steel, Vegetable, Pizza and Bread Knife, Serrated Edge, 11 cm, Blue, Swiss Made",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61CN+b8QYRL._AC_UL320_.jpg,https://www.amazon.in/Victorinox-Swiss-Classic-Round-Tomato/dp/B001U57228/ref=sr_1_7028?qid=1679214577&s=kitchen&sr=1-7028,4.7,942,₹459,₹490
Havells REO Tejas 1200mm Ceiling Fan (Brown),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61vkc-b59tL._AC_UL320_.jpg,https://www.amazon.in/Havells-Tejas-1200mm-Ceiling-Brown/dp/B08NDX73P7/ref=sr_1_5658?qid=1679214551&s=kitchen&sr=1-5658,4.1,"1,196","₹1,798","₹2,345"
Anchor by Panasonic Plastic Pilot 16A Adaptor,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51UmYAzI4JL._AC_UL320_.jpg,https://www.amazon.in/Anchor-Pilot-Multi-3166-White/dp/B014KMZ0WQ/ref=sr_1_8524?qid=1679214609&s=kitchen&sr=1-8524,3.8,"1,152",₹146,₹152
"Lifelong LLGS930 Manual Ignition, High Efficiency 3 Burner Gas Stove with Toughened Glass Top, ISI Certified, For LPG Use...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71M3CqbBboL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-LLGS930-Efficiency-Toughened-Certified/dp/B09P8NCRCX/ref=sr_1_5296?qid=1679214545&s=kitchen&sr=1-5296,4.0,223,"₹1,998","₹6,400"
"Scotch-Brite 2-in-1 Bucket Spin Mop (Green, 2 Refills), 4 Pcs",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/613iaMC20FL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Bucket-Spin-Green-Refills/dp/B07LDKFM2Y/ref=sr_1_35?qid=1679214443&s=kitchen&sr=1-35,4.2,"38,204","₹1,075","₹1,500"
Nilkamal Apple Junior's Study Desk (Red/Blue/Yellow),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/813hwNViBHL._AC_UL320_.jpg,https://www.amazon.in/Nilkamal-Apple-Juniors-Study-Table/dp/B01M751I4M/ref=sr_1_2404?qid=1679214495&s=kitchen&sr=1-2404,4.2,"5,518","₹1,749","₹2,500"
"Dettol Antiseptic Liquid for First Aid , Surface Disinfection and Personal Hygiene , 1000ml",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51fFgtFBshL._AC_UL320_.jpg,https://www.amazon.in/Dettol-Antiseptic-Liquid-1-L/dp/B07B11V59H/ref=sr_1_29?qid=1679214443&s=kitchen&sr=1-29,4.6,"19,981",₹342,₹364
"Cello Sportigo Plastic Bottle Set, 1 Litre, Set of 2, Assorted",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71ydpWFY-gL._AC_UL320_.jpg,https://www.amazon.in/Cello-Sportigo-Plastic-Bottle-Assorted/dp/B077Z99BP2/ref=sr_1_58?qid=1679214445&s=kitchen&sr=1-58,4.3,"8,067",₹254,₹352
"Nova Lint Remover/Shavers Cum Fuzz Remover for All Woolens (Sweaters, Blankets, Jackets) Lint Roller",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Xf5m9RWyL._AC_UL320_.jpg,https://www.amazon.in/Remover-Shavers-Woolens-Sweaters-Blankets/dp/B09M4DQPWW/ref=sr_1_1949?qid=1679214488&s=kitchen&sr=1-1949,4.2,38,₹359,₹899
"V-Guard Effino 2.25 DG TV Stabilizer for Smart/LED TV Set Top Box Home Theatre/Gaming Console (Digital Display) Black, 47""",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41gdn3AQFyL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Stabilizer-Theatre-Console-Digital/dp/B09N3H5RH2/ref=sr_1_8188?qid=1679214602&s=kitchen&sr=1-8188,4.4,781,"₹2,833","₹3,685"
"Budan French Press Coffee Brewer and Tea Maker 350ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass wit...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51OLeVTCbqL._AC_UL320_.jpg,https://www.amazon.in/Budan-Filtration-Resistant-Borosilicate-marking/dp/B0B8D8LN5X/ref=sr_1_9294?qid=1679214622&s=kitchen&sr=1-9294,4.6,26,₹799,"₹1,999"
"Philips Stellar Bright 10W B22 LED T-Bulb,Cool Day Light , Pack of 3",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/516VZ23i6fL._AC_UL320_.jpg,https://www.amazon.in/Philips-T-Bulb-Base-10-Watt-Light/dp/B075F9Z6XB/ref=sr_1_1009?qid=1679214467&s=kitchen&sr=1-1009,4.3,"32,069",₹546,₹930
HomeStrap Set of 2 Non Woven Underbed Storage Organizer/Blanket Cover Bag with Transparent Window and Front Handle for Qui...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51TNdSMm8ZL._AC_UL320_.jpg,https://www.amazon.in/HomeStrap-Underbed-Storage-Organizer-Blanket/dp/B07CKQPL8B/ref=sr_1_3998?qid=1679214520&s=kitchen&sr=1-3998,4.1,"2,122",₹305,₹579
"SATYAM KRAFT 5 Pcs Artificial Chrysanthemum Ball Hydrangea Flower Stick for Home, Office, Bedroom, Balcony, Living Room De...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71NHm-8YOIL._AC_UL320_.jpg,https://www.amazon.in/SATYAM-KRAFT-Artificial-Chrysanthemum-Decoration/dp/B096ZHCM4C/ref=sr_1_2414?qid=1679214495&s=kitchen&sr=1-2414,4.2,"1,689",₹299,"₹1,200"
Sara Gems N Arts Sara Gems Seven Chakra Crystal Money Tree Feng Shui Bonsai Healing Crystals And Gemstone Sculpture Good L...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91yDe+toGFL._AC_UL320_.jpg,https://www.amazon.in/Sara-Gems-Crystals-Sculpture-Spiritual/dp/B09NNYDBPT/ref=sr_1_8197?qid=1679214602&s=kitchen&sr=1-8197,4.0,270,₹449,₹999
"6 Pcs Miniature Paint Brushes, Detail Fine Tip Paint Brushes Set with Ergonomic Handle - Suitable for Acrylic Painting, Oi...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41X+ySawuDL._AC_UL320_.jpg,https://www.amazon.in/Miniature-Brushes-Detail-Ergonomic-Handle/dp/B09FPGB6G4/ref=sr_1_7867?qid=1679214596&s=kitchen&sr=1-7867,4.5,27,₹339,₹999
"Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/815GcGXjjFL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Double-Foam-Tape-24/dp/B00N1U9AJS/ref=sr_1_30?qid=1679214443&s=kitchen&sr=1-30,3.9,"15,480",₹144,₹165
"Scotch-Brite No-Dust Broom, Long handle, Easy floor cleaning (Multi-use)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/611JToXX49L._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Broom-Fibre-Green/dp/B07LC7LF9Y/ref=sr_1_46?qid=1679214443&s=kitchen&sr=1-46,4.1,"30,770",₹298,₹300
DS ENTERPRISE Plastic Beads Portable Rotating Digital Finger Counter for Pooja Meditation Prayer Japa Mala (Multicolor),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/518oAaWe8sS._AC_UL320_.jpg,https://www.amazon.in/DS-ENTERPRISE-Portable-Meditation-Multicolor/dp/B09796X7Z8/ref=sr_1_1488?qid=1679214476&s=kitchen&sr=1-1488,3.9,135,₹331,₹999
"FRESROZ double sided tape for clothes tape for clothes Double Sided Tape for Fashion, Clothing and Body | All Day Strength...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51VrkIBqpHL._AC_UL320_.jpg,https://www.amazon.in/FRESROZ-Clothing-Strength-Adhesive-Transparent/dp/B0BR87W8V3/ref=sr_1_4188?qid=1679214525&s=kitchen&sr=1-4188,4.5,29,₹159,₹299
"Wowon Art Dual Tip Water Based Brush pen,Art Marker,Fineliners, Calligraphy,Sketching,Drawing,Colouring Book,Bullet Journa...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71qpXPkGhFL._AC_UL320_.jpg,https://www.amazon.in/Wowon-Art-Fineliners-Calligraphy-Sketching/dp/B0BFDW9D2W/ref=sr_1_5295?qid=1679214545&s=kitchen&sr=1-5295,4.3,42,₹799,"₹1,299"
"CAROTE Non Stick Kadai, Induction Kadai, Granite Stone Kadhai with Lid, Deep Frying Pan, Kadai with Lid for Cooking, Birya...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51cYAYiwKsL._AC_UL320_.jpg,https://www.amazon.in/Carote-Induction-Granite-Kadhai-Biryani/dp/B09KTQD54Z/ref=sr_1_1910?qid=1679214485&s=kitchen&sr=1-1910,4.5,"3,549","₹1,149","₹2,369"
"Primelife Plastic Camera Lens Shaped Coffee Mug With Lid, 350ml (Black)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51qAoxG-bsL._AC_UL320_.jpg,https://www.amazon.in/Camera-Plastic-Coffee-350ml-Black/dp/B00PBVJ1FS/ref=sr_1_4460_mod_primary_new?qid=1679214532&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4460,3.9,"6,778",₹235,₹599
"Farberware Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Plasti...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Sb8eK9bGL._AC_UL320_.jpg,https://www.amazon.in/Farberware-Portable-Electric-Blender-Rechargeable/dp/B0BS17BXZM/ref=sr_1_213_mod_primary_new?qid=1679214448&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-213,2.6,169,₹549,₹749
"CAZOO Bed Sheet Tucker Tool - Durable Bed Maker Tool Handy Bed Sheet Tightener for Hotel, Bedsheet Change Helper, Tuck She...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/618B86nVooL._AC_UL320_.jpg,https://www.amazon.in/CAZOO-Bed-Sheet-Tucker-Tool/dp/B0BW8ZQJL3/ref=sr_1_1944?qid=1679214487&s=kitchen&sr=1-1944,4.5,16,₹199,₹699
"Homesake Tealight Candle Holders for Home Decor, Mosaic Glass, Balcony Decoration Items Outdoor, Balcony Decor, Candle Sta...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81VKKLl4lFL._AC_UL320_.jpg,https://www.amazon.in/Homesake-Moroccan-Multicolor-Flowers-Mosaic/dp/B07FF4V7LZ/ref=sr_1_9129?qid=1679214617&s=kitchen&sr=1-9129,4.3,"6,720",₹495,"₹2,000"
HKV 360° Rotatable Adjustable Triangle Multifunctional Cleaning Mop Triangle Mop with Stainless Steel Long Handle Push-Pul...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71DlfryzxiL._AC_UL320_.jpg,https://www.amazon.in/HKV-Adjustable-Multifunctional-Cleaning-Mop/dp/B0BRKNYKVL/ref=sr_1_4444?qid=1679214532&s=kitchen&sr=1-4444,4.2,127,₹689,"₹1,499"
"V-Guard Zenora RO+UV+MB Water Purifier,TDS up to 2000 ppm,8 Stage Purification,World-class RO Membrane & Next Generation U...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61N5D3EPQFL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Zenora-Purifier-Purification-Installation/dp/B08KFC9HR6/ref=sr_1_4419?qid=1679214531&s=kitchen&sr=1-4419,4.3,"6,416","₹8,499","₹9,599"
"AMRO Beautility Needs Door Mat PVC Thick Doormat for Outdoor, Home, Offices, Restaurant, Hotel etc.. Heavy Quality -12mm T...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81mQdI31S0L._AC_UL320_.jpg,https://www.amazon.in/Online-Mat-Home-Decor-Store/dp/B08DMXV2H7/ref=sr_1_9297?qid=1679214622&s=kitchen&sr=1-9297,4.1,254,₹315,₹499
BSB HOME Premium Cotton Elastic Fitted Bedsheets with 2 King Size Pillow Covers | Double Bed with All Around Elastic 180 T...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51rBjwFrN6L._AC_UL320_.jpg,https://www.amazon.in/BSB-HOME-Premium-Bedsheets-Supersoft/dp/B0BN5NZ5TK/ref=sr_1_7077?qid=1679214579&s=kitchen&sr=1-7077,5.0,5,₹439,"₹1,299"
"BDMP 3 Shelves Shoe Stand Collapsible Storage Shoe Stand Storage Rack of Footwear, Books, Toys, Clothes Plastic Shoe Stand...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61sDrHke87L._AC_UL320_.jpg,https://www.amazon.in/BDMP-Shelves-Collapsible-Storage-Footwear/dp/B0BVBN2ZBD/ref=sr_1_6452?qid=1679214566&s=kitchen&sr=1-6452,1.7,8,₹299,₹599
