name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
anubhutee Black Ethnic Printed Straight Kurta Palazzos Suit Set for Women,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+H++NdMAL._AC_UL320_.jpg,https://www.amazon.in/anubhutee-Straight-Regular-Printed-ANU1911058S_Black_S/dp/B09MQWPZXC/ref=sr_1_2031?qid=1679152815&s=apparel&sr=1-2031,3.8,221,₹999,"₹2,989"
NAINVISH Women/Girls Trending Printed Kurta Pant with Dupatta (SD396_KBD),women's clothing,Clothing,https://m.media-amazon.com/images/I/81Q1h9Pb12L._AC_UL320_.jpg,https://www.amazon.in/NAINVISH-Trending-Printed-Dupatta-SD396_KBD-L/dp/B0BCWXB895/ref=sr_1_1033?qid=1679152777&s=apparel&sr=1-1033,4.3,89,₹669,"₹3,999"
"Cotton colors Rubia Unstiched Blouse Piece Material 2 * 2 (5 Piece, 100cm)_D26",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71erpWgNvWL._AC_UL320_.jpg,https://www.amazon.in/Cotton-colors-Unstiched-Blouse-Material/dp/B08WK397M4/ref=sr_1_6246?qid=1679152964&s=apparel&sr=1-6246,2.7,10,₹299,₹599
Women's & Girls Nipple Cover Strapless Bra 2 pcs Instant Breast Lift Sticky Bra Backless Invisible Push up Self Adhesive B...,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51tUYPRWNML._AC_UL320_.jpg,https://www.amazon.in/Strapless-Backless-Invisible-Adhesive-Reusable/dp/B0BN5BYS9Y/ref=sr_1_11018?qid=1679153138&s=apparel&sr=1-11018,5.0,1,₹399,"₹1,299"
global desi Women's Cotton A-Line Knee-Length Dress,women's clothing,Clothing,https://m.media-amazon.com/images/I/71VuyrvbuRL._AC_UL320_.jpg,https://www.amazon.in/global-desi-Cotton-line-FW20GM142DRCTSBLACKL_Black_Large/dp/B08JRJ2CQJ/ref=sr_1_12355?qid=1679153189&s=apparel&sr=1-12355,4.2,11,₹520,"₹2,599"
INDO ERA Women's Cream Solid Viscose Straight Kurta Trouser With Dupatta Set(KD9OW2468),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61vJHZaq76L._AC_UL320_.jpg,https://www.amazon.in/INDO-ERA-Straight-Trouser-Cream_KD9OW2468_X-Small/dp/B09PRHL4Z9/ref=sr_1_14485?qid=1679153266&s=apparel&sr=1-14485,5.0,2,₹949,"₹5,999"
GRECIILOOKS Women's Bodycon Dresses for Women Stretchable Midi Dress Bodycon Dress for Womens and Girls,women's clothing,Clothing,https://m.media-amazon.com/images/I/41SfSzDJ13L._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Bodycon-Dresses-Stretchable-Tie-Dye/dp/B0B3VX343R/ref=sr_1_6002?qid=1679152956&s=apparel&sr=1-6002,3.4,116,₹299,"₹2,499"
Studio Shringaar Women's Pure Cotton Elbow Length Sleeves Chikankari Saree Blouse,women's clothing,Clothing,https://m.media-amazon.com/images/I/81CyM4XJ9lL._AC_UL320_.jpg,https://www.amazon.in/Studio-Shringaar-Womens-Sleeves-Chikankari/dp/B09XMYW22C/ref=sr_1_14339?qid=1679153260&s=apparel&sr=1-14339,4.2,27,₹854,"₹1,750"
EIKO Women's Polyester Floral Ruched Crop Top,women's clothing,Clothing,https://m.media-amazon.com/images/I/81tkS1VasRL._AC_UL320_.jpg,https://www.amazon.in/EIKO-Womens-Polyester-Floral-Ruched/dp/B0BRXQDZBK/ref=sr_1_15343?qid=1679153297&s=apparel&sr=1-15343,5.0,1,₹479,"₹1,599"
"cloudbox Printed Softy Silk Kaftan For Women (Multi, Free Size)",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71h9fp2oWiS._AC_UL320_.jpg,https://www.amazon.in/cloudbox-Printed-Softy-Kaftan-Women/dp/B097TDS8QL/ref=sr_1_10021?qid=1679153102&s=apparel&sr=1-10021,3.3,6,"₹1,250","₹2,200"
Van Heusen Woman Women's Regular Jeans (VWDNURGPY97689_Blue_26),women's clothing,Clothing,https://m.media-amazon.com/images/I/716oxHTnnKL._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-Woman-Regular-VWDNURGPY97689_Blue_26/dp/B092HVFXLJ/ref=sr_1_3893?qid=1679152881&s=apparel&sr=1-3893,5.0,2,₹566,"₹1,999"
A S Creation Women's A-Line Maxi Dress,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81WaD37OrvL._AC_UL320_.jpg,https://www.amazon.in/Creation-Womens-Maxi-Dress-SS_127434_M_Black_Medium/dp/B0833657N6/ref=sr_1_11678?qid=1679153162&s=apparel&sr=1-11678,4.0,130,₹399,₹699
"Hejabiya Unisex Solid Hijab Cap Headband Under Scarf - Underscarf Cap for Women Combo Set of 4 Bands (Maroon,Black,White,P...",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Tf22x3OcL._AC_UL320_.jpg,https://www.amazon.in/Hejabiya-Unisex-Solid-Hijab-Headband/dp/B08H1BNRQQ/ref=sr_1_11745?qid=1679153164&s=apparel&sr=1-11745,3.7,76,₹468,"₹1,299"
Janasya Women's Blue Georgette Printed Flared Western Dress,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81d9Zwy945L._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Georgette-Floral-Western/dp/B0B3VZDR37/ref=sr_1_13243?qid=1679153220&s=apparel&sr=1-13243,4.1,20,"₹1,049","₹2,786"
"ispeed Swimming Kit with Antifog Goggles,Silicone Cap Noseclip,EarPlugs for Men,Women,Boys,Girls,Kids and Adult.",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61F-x4LhCoL._AC_UL320_.jpg,https://www.amazon.in/Premium-Swimming-Silicone-Noseclip-EarPlugs/dp/B07DJ5P2B8/ref=sr_1_2464?qid=1679152831&s=apparel&sr=1-2464,3.8,552,₹349,₹999
"INKURV Women’s Full Coverage Net Bra with Floral Design, Non Padded Non Wired Bra Combo of 3- Aura",women's clothing,Clothing,https://m.media-amazon.com/images/I/71hLPDW30lL._AC_UL320_.jpg,https://www.amazon.in/INKURV-Support-Padded-Wired-Shaping/dp/B07B3P2QGT/ref=sr_1_10940?qid=1679153134&s=apparel&sr=1-10940,3.8,889,₹379,₹599
"BEYOND BEAUTY Women's Nylon, Spandex & Cotton Padded Non-Wired T-Shirt Bra (Pack of 3)",women's clothing,Clothing,https://m.media-amazon.com/images/I/71x0H9cClmL._AC_UL320_.jpg,https://www.amazon.in/BEYOND-BEAUTY-Stripped-Removable-White-Skin-red/dp/B08KFM3PS1/ref=sr_1_7620?qid=1679153014&s=apparel&sr=1-7620,3.9,"4,337",₹324,₹395
ishin Women's Cotton Above Knee Length A-Line Indo Western Dress,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gUUqzWgRS._AC_UL320_.jpg,https://www.amazon.in/ishin-Womens-Cotton-White-Embellished/dp/B096BFK31G/ref=sr_1_181?qid=1679152745&s=apparel&sr=1-181,3.9,517,₹999,"₹4,399"
RIVER by Rajdeep Ranawat Premium Designer Women's Floral Print Kaftan Kurta Kurti,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81rkgNIErJL._AC_UL320_.jpg,https://www.amazon.in/RIVER-Kasturi-Regular-RV-AW22-KR-1145-1_Beige_S/dp/B0B74BLSYW/ref=sr_1_12007?qid=1679153174&s=apparel&sr=1-12007,5.0,2,₹459,"₹2,799"
RENE Women's Cotton Solid Half Sleeve Blouse,women's clothing,Clothing,https://m.media-amazon.com/images/I/714K2+atbVL._AC_UL320_.jpg,https://www.amazon.in/RENE-Cotton-Embroidery-Blouse-D-005262/dp/B08NC1TVNM/ref=sr_1_3733?qid=1679152876&s=apparel&sr=1-3733,3.7,91,₹430,"₹1,521"
Rajnandini Women's Beige Coloured Pure Cambric Cotton Jaipuri Printed Kurti (S To 4XL-Size),women's clothing,Clothing,https://m.media-amazon.com/images/I/91kjd2dk2qL._AC_UL320_.jpg,https://www.amazon.in/Rajnandini-Cambric-Jaipuri-Straight-JOPLJPR61-L/dp/B08XMMDCN9/ref=sr_1_9562?qid=1679153086&s=apparel&sr=1-9562,3.6,250,₹499,"₹1,996"
SEE-4 JEANS Women's Regular Fit Palazzo Pant,women's clothing,Clothing,https://m.media-amazon.com/images/I/61aB3GobwQS._AC_UL320_.jpg,https://www.amazon.in/Women-Chikan-Afghani-Plazzo-Colour/dp/B07BNDTLL1/ref=sr_1_18869?qid=1679153422&s=apparel&sr=1-18869,3.6,128,₹389,₹999
Kalptaru World Fashion Women's Khadi Cotton Kurti,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/816Zbj3l4XL._AC_UL320_.jpg,https://www.amazon.in/Kalptaru-World-Fashion-Womens-Cotton/dp/B08VWRT4K8/ref=sr_1_10987?qid=1679153136&s=apparel&sr=1-10987,3.5,7,₹399,₹999
Divine International Trading Co Women's Faux Georgette Semi Stitched Top with Santoon Fabric Bottom and Faux Georgette Dup...,women's clothing,Clothing,https://m.media-amazon.com/images/I/814mMt+tFML._AC_UL320_.jpg,https://www.amazon.in/Divine-International-Trading-Co-Paakhi-New-Rama/dp/B09HMY3GGT/ref=sr_1_10499?qid=1679153119&s=apparel&sr=1-10499,3.7,93,"₹1,999","₹6,999"
Priya Fashion Women Lycra Cutout Strapless Backless Mini Dress,women's clothing,Clothing,https://m.media-amazon.com/images/I/31k1CnWlB0L._AC_UL320_.jpg,https://www.amazon.in/Priya-Fashion-Cutout-Strapless-Backless/dp/B087NGRFCX/ref=sr_1_8683?qid=1679153052&s=apparel&sr=1-8683,3.3,6,₹491,₹999
Magnet Bra for Women Cotton/Bra for Women (Pack of 12),women's clothing,Clothing,https://m.media-amazon.com/images/I/61s96k5TqoL._AC_UL320_.jpg,https://www.amazon.in/Magnet-Women-Cotton-Pack-Multicoloured/dp/B08D1XSTMC/ref=sr_1_14702?qid=1679153274&s=apparel&sr=1-14702,3.0,11,₹349,₹999
"Brand Flex Women's Cotton Plain Capri, Capri Pants Loose Yoga Pants,Plain Capri for Women, Nightwear Capri for Women (5 Pack)",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81wLf7ePDrL._AC_UL320_.jpg,https://www.amazon.in/Brand-Flex-Womens-Cotton-Nightwear/dp/B0BG5R8FH5/ref=sr_1_15656?qid=1679153307&s=apparel&sr=1-15656,3.5,3,₹799,"₹1,299"
Sevgi Girl's Rayon Embroidered Kurti with Trousers,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/7110wUy9wdL._AC_UL320_.jpg,https://www.amazon.in/Sevgi-Girls-Rayon-Embroidered-Trousers/dp/B09N7N7781/ref=sr_1_11506?qid=1679153155&s=apparel&sr=1-11506,3.7,166,₹498,₹875
ishin Women's Silk Blend Teal Embroidered A-Line Kurta set with Skirt And Dupatta,women's clothing,Clothing,https://m.media-amazon.com/images/I/61VWqeGTUmL._AC_UL320_.jpg,https://www.amazon.in/Ishin-Womens-Blend-Embroidered-Dupatta/dp/B09QM62CPX/ref=sr_1_14516?qid=1679153267&s=apparel&sr=1-14516,5.0,2,"₹1,249","₹6,749"
"SG VOGUE Shrug - Embroidered Designer Shrug - Free Size [Best Fit to M, L, XL]",women's clothing,Clothing,https://m.media-amazon.com/images/I/51pLXhhaatL._AC_UL320_.jpg,https://www.amazon.in/SG-VOGUE-Shrug-Embroidered-Designer/dp/B0BSFK61KT/ref=sr_1_2922?qid=1679152847&s=apparel&sr=1-2922,3.8,133,₹959,"₹1,299"
Dupatta Bazaar Women's Checkered Silk Dupatta,women's clothing,Clothing,https://m.media-amazon.com/images/I/61EAh8UqqnL._AC_UL320_.jpg,https://www.amazon.in/Dupatta-Bazaar-Checkered-Blended-Dupatta/dp/B07WG8PYVV/ref=sr_1_5721?qid=1679152947&s=apparel&sr=1-5721,3.4,118,₹280,₹599
Styleville.in Women 2705 Blouses,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91SOINlb8DL._AC_UL320_.jpg,https://www.amazon.in/Styleville-Womens-Check-Flared-STSF401610-Pink-M/dp/B07CWWYLBH/ref=sr_1_10180?qid=1679153107&s=apparel&sr=1-10180,3.9,"1,785",₹271.72,"₹1,199"
Studio Shringaar Beaded Eyeglass Sunglass Spectacle Cord Neck Strap String Chain Link Holder 74 cms,women's clothing,Clothing,https://m.media-amazon.com/images/I/81mbWZRNKML._AC_UL320_.jpg,https://www.amazon.in/STUDIO-Shringaar-Eyeglass-Sunglass-Spectacle/dp/B09R4KBGPZ/ref=sr_1_9087?qid=1679153068&s=apparel&sr=1-9087,3.8,13,₹249,₹450
Allen Solly Women Casual Pants,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/513ttyaxydL._AC_UL320_.jpg,https://www.amazon.in/Allen-Solly-Womens-Regular-AHTFCRGFF15752_Black_32/dp/B0BCQPJCZF/ref=sr_1_17412?qid=1679153369&s=apparel&sr=1-17412,1.0,1,"₹1,149","₹1,999"
Mittal Enterprises Winter Thermal Toe Skin Color Wool Heavy Warm Ankle Length Women Socks (Pack of 2),women's clothing,Clothing,https://m.media-amazon.com/images/I/31VOTSQAVQL._AC_UL320_.jpg,https://www.amazon.in/Mittal-Enterprises-Winter-Thermal-Length/dp/B0B5NDGH5F/ref=sr_1_4863?qid=1679152917&s=apparel&sr=1-4863,3.9,34,₹192,₹299
ZEYO Women's Cotton Printed Night Suit Pack Of 2,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81UXqGZCT3L._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Cotton-Printed-Stylish/dp/B08PZ8DHF5/ref=sr_1_3150?qid=1679152855&s=apparel&sr=1-3150,4.0,219,₹849,"₹2,499"
G S GOLDSTEIN STAR Women's Net Solid Midi Babydoll Nightwear,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61tM2uhBrwS._AC_UL320_.jpg,https://www.amazon.in/Goldstein-Stylish-Nightwear-Designer-Transparent/dp/B09GB1DZXH/ref=sr_1_15271?qid=1679153295&s=apparel&sr=1-15271,3.4,162,₹99,₹999
FabAlley Women Dress,women's clothing,Clothing,https://m.media-amazon.com/images/I/612PNDIKeOL._AC_UL320_.jpg,https://www.amazon.in/FabAlley-Womens-Georgette-Smocked-DRS05191/dp/B0B4WVGZ1B/ref=sr_1_14858?qid=1679153279&s=apparel&sr=1-14858,3.9,14,"₹1,015","₹2,900"
IQRAAR Women Maxi A-Line Dress,women's clothing,Clothing,https://m.media-amazon.com/images/I/71M8i6yUfwL._AC_UL320_.jpg,https://www.amazon.in/IQRAAR-Rayon-Flared-Womens-Ladies/dp/B097K2WFK6/ref=sr_1_14319?qid=1679153260&s=apparel&sr=1-14319,4.3,9,₹629,"₹1,699"
Jikonet Women's Maternity Kurti for Feeding Zippers (VJK),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81xXPIp99cL._AC_UL320_.jpg,https://www.amazon.in/Jikonet-Maternity-Feeding-Anarkali-Zippers/dp/B0BVLRKBJ9/ref=sr_1_763?qid=1679152767&s=apparel&sr=1-763,5.0,3,₹499,₹999
CHHAAP TILAK Festive Nayra Cut Red Kurta and Pant with Dupatta Set for Women,women's clothing,Clothing,https://m.media-amazon.com/images/I/41c6tBNrgDL._AC_UL320_.jpg,https://www.amazon.in/CHHAAP-TILAK-Festive-Dupatta-X-Large/dp/B0BT4WRXLR/ref=sr_1_16329?qid=1679153332&s=apparel&sr=1-16329,1.0,2,"₹1,599","₹3,199"
"PRAGATI TRENDS Premium Unisex Scrub Suit set V-Neck 3 Pocket Top and Cargo Type Trouser (42-XL, Navy Blue).",women's clothing,Clothing,https://m.media-amazon.com/images/I/51msbc3kFvL._AC_UL320_.jpg,https://www.amazon.in/PRAGATI-TRENDS-Unisex-Premium-Scrub/dp/B08VHHBQXZ/ref=sr_1_5402?qid=1679152936&s=apparel&sr=1-5402,3.7,281,₹748,₹750
MAHAVEERA KURTIS Women's Rayon Printed Night Suit Set of Shirt and Pyjama,women's clothing,Clothing,https://m.media-amazon.com/images/I/319yXtYiXGL._AC_UL320_.jpg,https://www.amazon.in/MAHAVEERA-KURTIS-Womens-Printed-Pyjama/dp/B09THBNJXP/ref=sr_1_4179?qid=1679152891&s=apparel&sr=1-4179,3.1,43,₹385,₹999
Women's Slim Fit Jeggings,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/618JaECnITL._AC_UL320_.jpg,https://www.amazon.in/Womens-Slim-Jeggings-Free-Siz_Black_Free/dp/B08F5HY3LP/ref=sr_1_18536?qid=1679153412&s=apparel&sr=1-18536,3.3,68,₹269,₹999
Me Craft Women's Regular Fit Casual Trouser (Pack of 2),women's clothing,Clothing,https://m.media-amazon.com/images/I/61XjXjcZfaL._AC_UL320_.jpg,https://www.amazon.in/Me-Craft-Womens-Regular-Trouser/dp/B08CB83HHK/ref=sr_1_16620?qid=1679153342&s=apparel&sr=1-16620,3.8,10,₹549,"₹1,799"
Wedani Women's Casual Puff Sleeves Ruffled Collor Strip Top,women's clothing,Clothing,https://m.media-amazon.com/images/I/71tIi4Me0rL._AC_UL320_.jpg,https://www.amazon.in/Wedani-Womens-Casual-Sleeves-Ruffled/dp/B0B9YMWR4W/ref=sr_1_1372?qid=1679152790&s=apparel&sr=1-1372,3.4,35,₹299,"₹1,299"
"Peter Jones Cat-eye Anti Glare Reading Glasses for Men Women, Computer Readers UV 400 Customise Prescription (AG015)",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61jzb7vyaxL._AC_UL320_.jpg,https://www.amazon.in/Peter-Jones-Computer-Customise-Prescription/dp/B088ZV2LJ2/ref=sr_1_15839?qid=1679153313&s=apparel&sr=1-15839,3.8,215,₹403,"₹1,299"
PALAY Women's synthetic Hat (Pack of 1) (PA01_Grey_Free Size),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61i76uD6CBL._AC_UL320_.jpg,https://www.amazon.in/PALAY%C2%AE-Womens-Sides-Garden-Foldable/dp/B081C3B3PM/ref=sr_1_6056?qid=1679152959&s=apparel&sr=1-6056,3.9,114,₹618,₹818
Rajnandini Women's Turquoise Blue Cotton Printed Unstitched Salwar Suit Material(JOPLVSM4165),women's clothing,Clothing,https://m.media-amazon.com/images/I/91TF6BRyfdL._AC_UL320_.jpg,https://www.amazon.in/Rajnandini-Turquoise-Unstitched-Material-JOPLVSM4165/dp/B09BHWYGWZ/ref=sr_1_15222?qid=1679153293&s=apparel&sr=1-15222,5.0,1,₹375,"₹1,663"
SAHIL SCARF WOMEN FANCY TASSEL SCARF COMBO OF 5 (22X72INCH),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81lCXK73ETL._AC_UL320_.jpg,https://www.amazon.in/SAHIL-SCARF-TASSEL-22X72INCH-503/dp/B0BK4P5M1N/ref=sr_1_10234?qid=1679153110&s=apparel&sr=1-10234,4.3,585,₹519,₹999
SIRIL Women's Chiffon Polka DOT Printed Regular Fit Top,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51hFWsogO5L._AC_UL320_.jpg,https://www.amazon.in/SIRIL-Chiffon-Printed-Regular-408TK353-M_White/dp/B0BQ7FRYCR/ref=sr_1_18056?qid=1679153392&s=apparel&sr=1-18056,4.0,2,₹399,"₹1,900"
TREND LEVEL Ribbed Polo Collar Full Sleeves Tops for Women,women's clothing,Clothing,https://m.media-amazon.com/images/I/71ace-7M+2L._AC_UL320_.jpg,https://www.amazon.in/TREND-LEVEL-Ribbed-Collar-Sleeves/dp/B0B97K8CKR/ref=sr_1_17374?qid=1679153368&s=apparel&sr=1-17374,3.7,27,₹329,₹999
Special Babydoll Bikini Set| Non-Padded Bra & Panty |Nightwear/Hot & Sexy for Couples Honeymoon/First Night/Anniversary fo...,women's clothing,Clothing,https://m.media-amazon.com/images/I/51raQT15D4L._AC_UL320_.jpg,https://www.amazon.in/Babydoll-Non-Padded-Nightwear-Honeymoon-Anniversary/dp/B0BCMGFMHB/ref=sr_1_5966?qid=1679152956&s=apparel&sr=1-5966,5.0,4,₹149,₹599
Max Women T-Shirt,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71HU6+lO1PL._AC_UL320_.jpg,https://www.amazon.in/Max-Womens-Regular-T-Shirt-HENRY2BBLACK_Black/dp/B08ZV6HH8Y/ref=sr_1_17854?qid=1679153385&s=apparel&sr=1-17854,3.3,28,₹146,₹399
Juniper Women's Plus Size Jadegreen Rayon Slub Bandhani Pathani Kurta with Mask,women's clothing,Clothing,https://m.media-amazon.com/images/I/61I1RlNipBL._AC_UL320_.jpg,https://www.amazon.in/Juniper-Jadegreen-Rayon-Bandhani-Pathani/dp/B09MJL55T9/ref=sr_1_9660?qid=1679153089&s=apparel&sr=1-9660,5.0,3,₹568,"₹1,899"
POWEREST Pinhole Glasses Uniisex Vision Care Anti-Myopia Eye Exercise Improver Glasses Eyesight Natural Stenopeic Anti-Fat...,women's clothing,Clothing,https://m.media-amazon.com/images/I/51q7DeqRWDL._AC_UL320_.jpg,https://www.amazon.in/POWEREST-Anti-Myopia-Exercise-Stenopeic-Anti-Fatigue/dp/B0B31B3HPB/ref=sr_1_13349?qid=1679153224&s=apparel&sr=1-13349,2.6,8,₹233,₹299
Angel Sales Women's Party Festive Traditional Ethnic Green Gown - VIS-D35,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/419lwkLhE+L._AC_UL320_.jpg,https://www.amazon.in/Angel-Sales-Womens-Festive-Traditional/dp/B0BP75CCZF/ref=sr_1_19112?qid=1679153430&s=apparel&sr=1-19112,1.0,1,"₹1,219","₹2,438"
"Lady Care , Panties , Under WEAR , for Women's , Thin Elastic , 3PC Combo Pack , Multi Colour Print , Size M , L , XL , 2X...",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41zAItaGzfL._AC_UL320_.jpg,https://www.amazon.in/Lady-Care-Panties-Womens-Elastic/dp/B0994JVFLB/ref=sr_1_13609?qid=1679153235&s=apparel&sr=1-13609,4.7,52,₹325,₹447
FLOURIOUS Women's Georgette Pure silk Saree with Unstitched Blouse Piece- Zari Woven Work Sarees for Women,women's clothing,Clothing,https://m.media-amazon.com/images/I/91VqbpGwwuL._AC_UL320_.jpg,https://www.amazon.in/FLOURIOUS-Womens-Georgette-Unstitched-Blouse/dp/B0B74GC4LH/ref=sr_1_4241?qid=1679152895&s=apparel&sr=1-4241,4.0,6,"₹1,799","₹4,899"
Avantika Fashion Women's Jacquard Russell Net Saree With blouse piece,women's clothing,Clothing,https://m.media-amazon.com/images/I/4195MCqwIdL._AC_UL320_.jpg,https://www.amazon.in/Avantika-Fashion-Womens-Sarees-Blouse/dp/B08XM6F5JY/ref=sr_1_16004?qid=1679153320&s=apparel&sr=1-16004,4.0,39,₹499,"₹2,449"
Vritraz Women's Chiffon Belly Dance Hip Scarf Waistband Belt Skirt with128 Ringy Golden Coins 128 All,women's clothing,Clothing,https://m.media-amazon.com/images/I/51a0g8Vq1gL._AC_UL320_.jpg,https://www.amazon.in/Vritraz-Womens-Chiffon-Waistband-with128/dp/B07931LVLL/ref=sr_1_2264?qid=1679152822&s=apparel&sr=1-2264,4.2,761,₹399,₹799
ZUVINO Women's Maternity Feeding Tops for Mothers with Zip | Nursing Tops for Feeding Baby | Feeding Tops for Jeans | Plus...,women's clothing,Clothing,https://m.media-amazon.com/images/I/71HKqFsxEzL._AC_UL320_.jpg,https://www.amazon.in/ZUVINO-Maternity-Feeding-Pregnant-Black-White/dp/B0BSG2TG74/ref=sr_1_1354?qid=1679152790&s=apparel&sr=1-1354,4.8,6,₹549,"₹1,999"
BLACK MACY Women Rayon Printed Anarkali Kurti with Pant and Dupatta Set (Cherry),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71uY6OoeYaL._AC_UL320_.jpg,https://www.amazon.in/BLACK-MACY-Printed-Anarkali-Dupatta/dp/B09RQPZQKN/ref=sr_1_2549?qid=1679152833&s=apparel&sr=1-2549,2.9,"1,128",₹799,₹999
Amazon Brand - Myx Women's Relaxed Fit Cotton Palazzo (PAG231_Black Kohl_S_Black Kohl_S),women's clothing,Clothing,https://m.media-amazon.com/images/I/91JRIUD1FQL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Womens-Palazzo-PAG231_Black/dp/B08KKKTQK9/ref=sr_1_14939?qid=1679153283&s=apparel&sr=1-14939,3.5,17,₹399,"₹1,299"
Areeba Collection Women's Regular Fit Palazzos,women's clothing,Clothing,https://m.media-amazon.com/images/I/81E3J9WAOgL._AC_UL320_.jpg,https://www.amazon.in/Womens-Regular-Palazzo-AC-29_Maroon-Black_XL/dp/B09D686LSH/ref=sr_1_13017?qid=1679153213&s=apparel&sr=1-13017,3.8,573,₹499,"₹1,199"
Dervin Rectanglular Sunglasses for Women Retro Driving Sunlgasses Narrow Square Frame UV400 Protection,women's clothing,Clothing,https://m.media-amazon.com/images/I/41N-B3QhsgL._AC_UL320_.jpg,https://www.amazon.in/Dervin-Rectanglular-Sunglasses-Sunlgasses-White-Black/dp/B09BKWW1WH/ref=sr_1_6486?qid=1679152973&s=apparel&sr=1-6486,4.1,190,₹349,"₹1,999"
"GLAMORAS® Women's/Girl's Strapless Stretchable Long Bandeau Tube Top Camisole (Free Size) Pack of 3,Black/Beige/White",women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61pL7Z0zdeL._AC_UL320_.jpg,https://www.amazon.in/GLAMORAS-Strapless-Stretchable-Bandeau-Camisole/dp/B07HL5JZRZ/ref=sr_1_17706?qid=1679153380&s=apparel&sr=1-17706,3.8,131,₹664,"₹2,097"
Sheetal Associates Women's A-Line Maxi Dress,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71vELrB1BmL._AC_UL320_.jpg,https://www.amazon.in/Sheetal-Associates-Womens-Line-Dress/dp/B0B753BNXT/ref=sr_1_3366?qid=1679152862&s=apparel&sr=1-3366,3.8,388,₹359,"₹1,999"
Vimla Prints Women's Mysore Silk Crepe Saree With Blouse Piece (625200IC9_Blue),women's clothing,Clothing,https://m.media-amazon.com/images/I/91DE8MpDQcL._AC_UL320_.jpg,https://www.amazon.in/Vimla-Womens-Uniform-Blouse-625200IC9/dp/B07P7VXR6F/ref=sr_1_17377?qid=1679153368&s=apparel&sr=1-17377,3.8,63,₹599,"₹1,499"
Vaamsi Crepe Digital Printed Kurti(VPK1609A_Pink),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61O+qcRGZ8L._AC_UL320_.jpg,https://www.amazon.in/Vaamsi-Womens-Crepe-line-VPK1609A_XL_Pink_X-Large/dp/B07RP3YQ8H/ref=sr_1_5202?qid=1679152929&s=apparel&sr=1-5202,3.6,"2,561",₹189,₹999
